Phase,,,
Ch1,,Ch2,
X,Y,X,Y
Hz,deg,Hz,deg
1343.75,4.70583743786312,1343.75,4.21767885564424
1347.22222222222,4.80972112235486,1347.22222222222,4.33509537743129
1350.69444444444,4.84949325483814,1350.69444444444,4.41585255024029
1354.16666666667,4.91411247226887,1354.16666666667,4.57808342323131
1357.63888888889,5.00547683205292,1357.63888888889,4.64228080671927
1361.11111111111,5.18175656924763,1361.11111111111,4.7658437958699
1364.58333333333,5.34262205864366,1364.58333333333,4.85647157440405
1368.05555555556,5.50019236658596,1368.05555555556,4.97225652598968
1371.52777777778,5.69311836041828,1371.52777777778,5.03824003207097
1375,5.88354814397081,1375,5.14551336230801
1378.47222222222,6.11465378321981,1378.47222222222,5.21729959845135
1381.94444444444,6.27919963200247,1381.94444444444,5.36575073206234
1385.41666666667,6.47953081135017,1385.41666666667,5.37032296021783
1388.88888888889,6.64111645736125,1388.88888888889,5.46426390304788
1392.36111111111,6.88000467608992,1392.36111111111,5.55357782244363
1395.83333333333,7.11010135950431,1395.83333333333,5.58809778704153
1399.30555555556,7.41293741745523,1399.30555555556,5.67967461058589
1402.77777777778,7.58365665096306,1402.77777777778,5.77543522999002
1406.25,7.85182901481454,1406.25,5.84949040979615
1409.72222222222,8.05849813990829,1409.72222222222,5.89279288377372
1413.19444444444,8.28329046493604,1413.19444444444,5.96079734084441
1416.66666666667,8.50506074245834,1416.66666666667,6.01399152179562
1420.13888888889,8.71790738236177,1420.13888888889,6.06158085053397
1423.61111111111,8.97315334814618,1423.61111111111,6.12247502751802
1427.08333333333,9.19089811125622,1427.08333333333,6.2573892147139
1430.55555555556,9.33778253161432,1430.55555555556,6.2479670733955
1434.02777777778,9.61926322787662,1434.02777777778,6.32087726838091
1437.5,9.79642441682449,1437.5,6.32737829594373
1440.97222222222,10.0071570228885,1440.97222222222,6.4148018214305
1444.44444444444,10.2182095489415,1444.44444444444,6.5489591004328
1447.91666666667,10.4355360250591,1447.91666666667,6.58805057037642
1451.38888888889,10.6968820097306,1451.38888888889,6.62677936236923
1454.86111111111,10.8993683147906,1454.86111111111,6.67236860296259
